POSITION_WRT_HXB2,MEDIAN_PAIRWISE_DISTANCE_BETWEEN_STANDARD_REFS
3648,0.241957182
3649,0.241962853
3650,0.241976447
3651,0.242010161
3652,0.242021698
3653,0.242095903
3654,0.242124436
3655,0.24220122
3656,0.242149876
3657,0.242256445
3658,0.24225914
3659,0.242272575
3660,0.242231715
3661,0.242160393
3662,0.242076518
3663,0.242042929
3664,0.242043525
3665,0.242042456
3666,0.241997561
3667,0.241976274
3668,0.241961872
3669,0.241978047
3670,0.242024191
3671,0.242048656
3672,0.242062621
3673,0.242020972
3674,0.24198555
3675,0.24194599
3676,0.241942103
3677,0.242014139
3678,0.242060647
3679,0.242127539
3680,0.242043942
3681,0.242008544
3682,0.24197981
3683,0.241929627
3684,0.241927277
3685,0.241847862
3686,0.241748489
3687,0.241654395
3688,0.241547622
3689,0.241409921
3690,0.24127882
3691,0.24122468
3692,0.241081373
3693,0.241007801
3694,0.240866727
3695,0.24081788
3696,0.240729373
3697,0.240675153
3698,0.240650056
3699,0.240538339
3700,0.240490381
3701,0.240455463
3702,0.240491188
3703,0.240401843
3704,0.240374272
3705,0.240402489
3706,0.240445633
3707,0.240483897
3708,0.24060292
3709,0.240778229
3710,0.240911007
3711,0.241009616
3712,0.241133387
3713,0.241231931
3714,0.241344643
3715,0.241472325
3716,0.241601672
3717,0.241732938
3718,0.24191289
3719,0.242011537
3720,0.242132147
3721,0.242232694
3722,0.242325651
3723,0.242536478
3724,0.242713391
3725,0.243206334
3726,0.243819031
3727,0.244070197
3728,0.244321448
3729,0.244451259
3730,0.244560758
3731,0.245140614
3732,0.245572924
3733,0.245782582
3734,0.245853734
3735,0.246014926
3736,0.246241204
3737,0.246677414
3738,0.246719976
3739,0.246737882
3740,0.246852782
3741,0.246855219
3742,0.24697345
3743,0.247087633
3744,0.247077799
3745,0.247199209
3746,0.247321758
3747,0.247373662
3748,0.24737369
3749,0.247395593
3750,0.2472963
3751,0.247305073
3752,0.247335187
3753,0.247325286
3754,0.247363975
3755,0.247388226
3756,0.247411362
3757,0.247257143
3758,0.247305328
3759,0.247198288
3760,0.247165698
3761,0.247140534
3762,0.247116747
3763,0.247125577
3764,0.24708922
3765,0.247052079
3766,0.247058738
3767,0.246943403
3768,0.246773597
3769,0.246715891
3770,0.246652184
3771,0.246583105
3772,0.246474229
3773,0.246365931
3774,0.24624294
3775,0.246172955
3776,0.24613973
3777,0.246107151
3778,0.246082626
3779,0.246053656
3780,0.245985421
3781,0.245938459
3782,0.245922763
3783,0.245876641
3784,0.245876407
3785,0.245865136
3786,0.24588431
3787,0.245910782
3788,0.245942774
3789,0.245951436
3790,0.246010117
3791,0.246047498
3792,0.246073937
3793,0.246089489
3794,0.24610597
3795,0.246100445
3796,0.246064324
3797,0.246139921
3798,0.246215219
3799,0.246266557
3800,0.246341988
3801,0.246454644
3802,0.24657228
3803,0.246681102
3804,0.246580119
3805,0.246670337
3806,0.246753937
3807,0.246850224
3808,0.246945036
3809,0.247045189
3810,0.247165065
3811,0.247159614
3812,0.247124421
3813,0.247127061
3814,0.246989593
3815,0.246828651
3816,0.246677751
3817,0.246499579
3818,0.246285164
3819,0.246202918
3820,0.246157361
3821,0.246145963
3822,0.246118476
3823,0.245933454
3824,0.245953604
3825,0.245726407
3826,0.245478321
3827,0.245295313
3828,0.245152569
3829,0.245014226
3830,0.24497475
3831,0.244988933
3832,0.24504778
3833,0.245063538
3834,0.245061389
3835,0.244969564
3836,0.244982517
3837,0.244931178
3838,0.244820264
3839,0.244739387
3840,0.244645114
3841,0.244653153
3842,0.244596807
3843,0.244479936
3844,0.244368482
3845,0.244120419
3846,0.243949933
3847,0.24384742
3848,0.243528805
3849,0.243412471
3850,0.243256394
3851,0.243006976
3852,0.242844913
3853,0.242802414
3854,0.242514127
3855,0.242327139
3856,0.241980246
3857,0.241603873
3858,0.241386061
3859,0.241203625
3860,0.240981833
3861,0.240758306
3862,0.240403943
3863,0.240173808
3864,0.239973551
3865,0.239708818
3866,0.239532615
3867,0.2392911
3868,0.239119886
3869,0.238920247
3870,0.238656941
3871,0.238412916
3872,0.238253264
3873,0.238021786
3874,0.237778821
3875,0.237538423
3876,0.23722115
3877,0.236915708
3878,0.236675254
3879,0.236502784
3880,0.236260395
3881,0.236014555
3882,0.235773656
3883,0.235623461
3884,0.235283843
3885,0.235092177
3886,0.23487052
3887,0.234536796
3888,0.234193682
3889,0.233834955
3890,0.233545667
3891,0.233133314
3892,0.232669506
3893,0.23226117
3894,0.231940018
3895,0.231552922
3896,0.231142255
3897,0.23075848
3898,0.230360576
3899,0.230003486
3900,0.229662254
3901,0.22928367
3902,0.228907827
3903,0.228536109
3904,0.227968106
3905,0.227467198
3906,0.227041777
3907,0.226575247
3908,0.226109002
3909,0.225666104
3910,0.225284889
3911,0.224892264
3912,0.224483762
3913,0.224208701
3914,0.223861172
3915,0.22347527
3916,0.223052739
3917,0.222610613
3918,0.222343494
3919,0.222086277
3920,0.221837888
3921,0.221510331
3922,0.221115052
3923,0.220844342
3924,0.220507114
3925,0.22014054
3926,0.219836236
3927,0.219533209
3928,0.219246314
3929,0.21890955
3930,0.21856336
3931,0.218330175
3932,0.218131564
3933,0.217975747
3934,0.217794359
3935,0.217606234
3936,0.217439084
3937,0.217221165
3938,0.216973823
3939,0.216776818
3940,0.216540799
3941,0.216378688
3942,0.216186537
3943,0.215918171
3944,0.215735405
3945,0.215511311
3946,0.215294868
3947,0.215087724
3948,0.214888541
3949,0.214717703
3950,0.214529683
3951,0.214343853
3952,0.214100288
3953,0.213864529
3954,0.213566318
3955,0.213325658
3956,0.213057083
3957,0.212872009
3958,0.212608137
3959,0.212419617
3960,0.2121992
3961,0.212039754
3962,0.211874027
3963,0.211677758
3964,0.211481182
3965,0.211293254
3966,0.211100316
3967,0.210909048
3968,0.210737641
3969,0.210563854
3970,0.210355952
3971,0.210153285
3972,0.209941995
3973,0.209726225
3974,0.209534767
3975,0.209328912
3976,0.209104276
3977,0.208882985
3978,0.20859845
3979,0.208342594
3980,0.208088689
3981,0.207843056
3982,0.207590827
3983,0.207355138
3984,0.207160018
3985,0.206960212
3986,0.206782471
3987,0.206618612
3988,0.206416364
3989,0.206218219
3990,0.206080905
3991,0.20593483
3992,0.205725813
3993,0.205567854
3994,0.205383286
3995,0.205224476
3996,0.204968111
3997,0.204725316
3998,0.204457479
3999,0.204169625
4000,0.203901343
4001,0.203638561
4002,0.20336861
4003,0.203072577
4004,0.202791309
4005,0.202516585
4006,0.202213328
4007,0.201903632
4008,0.201536601
4009,0.201183636
4010,0.200796446
4011,0.200461578
4012,0.200126501
4013,0.199752359
4014,0.199399934
4015,0.199045115
4016,0.198699396
4017,0.19839242
4018,0.198067445
4019,0.197717293
4020,0.19742448
4021,0.197104517
4022,0.196732348
4023,0.196453635
4024,0.19605898
4025,0.195765144
4026,0.195124187
4027,0.194351999
4028,0.193961491
4029,0.193559437
4030,0.193266257
4031,0.192984423
4032,0.192263898
4033,0.191617528
4034,0.19125614
4035,0.191017383
4036,0.190686811
4037,0.190371816
4038,0.189803435
4039,0.189566062
4040,0.189326592
4041,0.189133523
4042,0.188911989
4043,0.188673291
4044,0.188435501
4045,0.188206467
4046,0.188015595
4047,0.18783921
4048,0.187677645
4049,0.187480542
4050,0.187276188
4051,0.187097225
4052,0.186940047
4053,0.186779369
4054,0.186590816
4055,0.186447636
4056,0.18627451
4057,0.186116859
4058,0.18595136
4059,0.185788566
4060,0.185708168
4061,0.185546282
4062,0.185430348
4063,0.185312451
4064,0.18519258
4065,0.185121861
4066,0.185044679
4067,0.184977665
4068,0.18494651
4069,0.184904631
4070,0.184898672
4071,0.184804774
4072,0.184727404
4073,0.184730258
4074,0.184681349
4075,0.184673698
4076,0.184715138
4077,0.18468202
4078,0.184625164
4079,0.184645809
4080,0.184685508
4081,0.184737509
4082,0.184768746
4083,0.184708564
4084,0.184661888
4085,0.184554215
4086,0.184474986
4087,0.184399524
4088,0.184304123
4089,0.184262238
4090,0.184162961
4091,0.184068263
4092,0.183997051
4093,0.1839165
4094,0.183845618
4095,0.183758602
4096,0.183717034
4097,0.183627803
4098,0.183443265
4099,0.183267046
4100,0.183133179
4101,0.18295932
4102,0.182772998
4103,0.182603901
4104,0.182392279
4105,0.182145423
4106,0.181990431
4107,0.181825594
4108,0.181674026
4109,0.181489757
4110,0.181335811
4111,0.181138972
4112,0.180969904
4113,0.180808613
4114,0.180610997
4115,0.180488672
4116,0.180361293
4117,0.180230076
4118,0.180151379
4119,0.180057987
4120,0.179948306
4121,0.179826767
4122,0.179623022
4123,0.179500673
4124,0.179283814
4125,0.17911004
4126,0.178952549
4127,0.178781142
4128,0.178627025
4129,0.17851938
4130,0.178361164
4131,0.178284015
4132,0.178212042
4133,0.17809067
4134,0.178040571
4135,0.177882645
4136,0.177831472
4137,0.177816488
4138,0.177751686
4139,0.177732167
4140,0.177614119
4141,0.177514124
4142,0.177420485
4143,0.177320716
4144,0.177259724
4145,0.177265254
4146,0.177293813
4147,0.177324005
4148,0.1773514
4149,0.177356269
4150,0.177381648
4151,0.177394088
4152,0.177371602
4153,0.177334961
4154,0.177298083
4155,0.177293359
4156,0.177331795
4157,0.177362192
4158,0.177486207
4159,0.177541405
4160,0.177633974
4161,0.177742219
4162,0.17786822
4163,0.177967414
4164,0.178066216
4165,0.178180792
4166,0.178305854
4167,0.178441101
4168,0.178543295
4169,0.178652523
4170,0.178785829
4171,0.178937258
4172,0.179065213
4173,0.179111941
4174,0.179150654
4175,0.179230134
4176,0.179305754
4177,0.179394992
4178,0.179479144
4179,0.179534801
4180,0.179580236
4181,0.179627896
4182,0.179694761
4183,0.179774765
4184,0.179833602
4185,0.179916682
4186,0.180009058
4187,0.180080635
4188,0.180173347
4189,0.18027448
4190,0.180400274
4191,0.180535708
4192,0.180639201
4193,0.180785075
4194,0.180919833
4195,0.181070595
4196,0.181171738
4197,0.181369569
4198,0.181504834
4199,0.181685844
4200,0.181862721
4201,0.182055337
4202,0.182271637
4203,0.182488801
4204,0.182660707
4205,0.182874634
4206,0.183079893
4207,0.183264651
4208,0.183493514
4209,0.183699207
4210,0.183864714
4211,0.183945868
4212,0.184096754
4213,0.184173023
4214,0.184266917
4215,0.18441811
4216,0.184562163
4217,0.184723238
4218,0.184896845
4219,0.18509463
4220,0.185266854
4221,0.185453393
4222,0.18562103
4223,0.18570384
4224,0.185803432
4225,0.185827944
4226,0.1858561
4227,0.185907788
4228,0.185937217
4229,0.185970959
4230,0.186100144
4231,0.186221434
4232,0.186364088
4233,0.186426732
4234,0.186531328
4235,0.186585547
4236,0.186655033
4237,0.186767589
4238,0.186858492
4239,0.186952193
4240,0.187036331
4241,0.187111386
4242,0.187133785
4243,0.187217603
4244,0.187298976
4245,0.187387945
4246,0.187502902
4247,0.18754929
4248,0.187573982
4249,0.187601495
4250,0.187617381
4251,0.18772292
4252,0.187811777
4253,0.187896641
4254,0.187919808
4255,0.187950021
4256,0.187964187
4257,0.188006881
4258,0.188038746
4259,0.188042981
4260,0.188036063
4261,0.188044624
4262,0.18803108
4263,0.187956288
4264,0.18791893
4265,0.1878738
4266,0.187807261
4267,0.187758973
4268,0.187704566
4269,0.187649676
4270,0.187569615
4271,0.187505449
4272,0.187443918
4273,0.187399353
4274,0.187377226
4275,0.18734513
4276,0.187307121
4277,0.187270892
4278,0.187235041
4279,0.187193464
4280,0.187145897
4281,0.187078277
4282,0.187034601
4283,0.186969046
4284,0.186911043
4285,0.186848012
4286,0.186775923
4287,0.186722855
4288,0.186638954
4289,0.18655818
4290,0.186508624
4291,0.186424257
4292,0.186330634
4293,0.186224417
4294,0.186119384
4295,0.186008127
4296,0.185896305
4297,0.185813658
4298,0.185745637
4299,0.185715887
4300,0.185657371
4301,0.185641182
4302,0.18565011
4303,0.185660819
4304,0.185716736
4305,0.185779391
4306,0.185829542
4307,0.185849181
4308,0.185868433
4309,0.185882214
4310,0.185902293
4311,0.185932941
4312,0.185953641
4313,0.185984314
4314,0.185980628
4315,0.185975816
4316,0.186021831
4317,0.186016899
4318,0.186005918
4319,0.186010814
4320,0.186001685
4321,0.185972579
4322,0.185990595
4323,0.18593593
4324,0.185875097
4325,0.185838507
4326,0.185776517
4327,0.185730258
4328,0.185684962
4329,0.185632451
4330,0.185604342
4331,0.185561754
4332,0.185533904
4333,0.185494828
4334,0.185448952
4335,0.185407752
4336,0.185368675
4337,0.185379923
4338,0.18535714
4339,0.185334008
4340,0.185320198
4341,0.185301822
4342,0.185238552
4343,0.185172994
4344,0.185132595
4345,0.185093251
4346,0.185039696
4347,0.184958957
4348,0.184856313
4349,0.184828564
4350,0.184848536
4351,0.184871359
4352,0.184871499
4353,0.184860249
4354,0.184859876
4355,0.184889836
4356,0.18485754
4357,0.18488729
4358,0.18489362
4359,0.184900398
4360,0.184902224
4361,0.184851368
4362,0.184867437
4363,0.184822685
4364,0.184787823
4365,0.18475885
4366,0.184690443
4367,0.184619392
4368,0.184539535
4369,0.184467033
4370,0.184403832
4371,0.18430158
4372,0.184309983
4373,0.184315548
4374,0.184249529
4375,0.184213565
4376,0.184168869
4377,0.184046723
4378,0.183998395
4379,0.183953666
4380,0.183828297
4381,0.183671947
4382,0.183527527
4383,0.183407073
4384,0.183352623
4385,0.183294866
4386,0.183241673
4387,0.183151418
4388,0.183071301
4389,0.182985781
4390,0.182875689
4391,0.182814831
4392,0.182725141
4393,0.182649241
4394,0.182576541
4395,0.182487621
4396,0.182419315
4397,0.18230958
4398,0.182292376
4399,0.182283232
4400,0.182241786
4401,0.182201911
4402,0.182172584
4403,0.182140606
4404,0.182116017
4405,0.182136477
4406,0.182162499
4407,0.182113099
4408,0.182070503
4409,0.182006136
4410,0.181976076
4411,0.181904525
4412,0.181864493
4413,0.181836038
4414,0.181802758
4415,0.181772135
4416,0.181752447
4417,0.181722485
4418,0.181686515
4419,0.181612476
4420,0.181603683
4421,0.181586249
4422,0.181557041
4423,0.181553365
4424,0.181515734
4425,0.181545323
4426,0.181550964
4427,0.181566424
4428,0.181592265
4429,0.181599664
4430,0.18155975
4431,0.181577292
4432,0.181510617
4433,0.181453891
4434,0.181392445
4435,0.181307668
4436,0.181288109
4437,0.18120916
4438,0.181077951
4439,0.180971968
4440,0.18083608
4441,0.18074017
4442,0.180669317
4443,0.180639164
4444,0.180550588
4445,0.180466019
4446,0.18031727
4447,0.180122504
4448,0.179947974
4449,0.179787619
4450,0.179673827
4451,0.179549499
4452,0.179439131
4453,0.179373033
4454,0.179299946
4455,0.179240098
4456,0.179199076
4457,0.179090255
4458,0.179002176
4459,0.178844072
4460,0.178757775
4461,0.178631429
4462,0.178515924
4463,0.178389669
4464,0.17827658
4465,0.178158139
4466,0.178011881
4467,0.177830792
4468,0.177633791
4469,0.177462099
4470,0.177258317
4471,0.177049611
4472,0.176844769
4473,0.176636413
4474,0.17646056
4475,0.176320081
4476,0.176157166
4477,0.175984164
4478,0.175824399
4479,0.175654224
4480,0.175476979
4481,0.175296379
4482,0.175122301
4483,0.174933198
4484,0.174742569
4485,0.174556713
4486,0.174361436
4487,0.174170823
4488,0.173978296
4489,0.173782835
4490,0.173589551
4491,0.173375112
4492,0.173173987
4493,0.172988537
4494,0.172775375
4495,0.172568633
4496,0.172369644
4497,0.172205419
4498,0.17198973
4499,0.171799166
4500,0.171582978
4501,0.171356435
4502,0.171132441
4503,0.170898666
4504,0.170651671
4505,0.170450001
4506,0.170206485
4507,0.169978919
4508,0.169744885
4509,0.169493662
4510,0.169253028
4511,0.169041033
4512,0.168906638
4513,0.168716484
4514,0.168608765
4515,0.168439391
4516,0.168236802
4517,0.168030425
4518,0.167824461
4519,0.167601929
4520,0.167356041
4521,0.16716291
4522,0.166925031
4523,0.166708878
4524,0.166591626
4525,0.166421995
4526,0.1662791
4527,0.166176121
4528,0.166022267
4529,0.165889342
4530,0.165762287
4531,0.165523886
4532,0.165296576
4533,0.165056053
4534,0.164880678
4535,0.16468538
4536,0.164539894
4537,0.164391774
4538,0.164210003
4539,0.164020819
4540,0.163888085
4541,0.163744787
4542,0.163634641
4543,0.163540351
4544,0.163410583
4545,0.163255365
4546,0.163098644
4547,0.162930361
4548,0.162856189
4549,0.162784587
4550,0.162692035
4551,0.162612713
4552,0.162444101
4553,0.162278223
4554,0.162119614
4555,0.162025731
4556,0.161928051
4557,0.161835728
4558,0.161718006
4559,0.161606804
4560,0.161513708
4561,0.161428985
4562,0.161342537
4563,0.161263118
4564,0.161249492
4565,0.161195313
4566,0.161198352
4567,0.161165082
4568,0.161123456
4569,0.161085312
4570,0.161042676
4571,0.161012282
4572,0.160973191
4573,0.160950262
4574,0.160931984
4575,0.160876499
4576,0.160823229
4577,0.160788652
4578,0.160761386
4579,0.160719765
4580,0.160703258
4581,0.160667741
4582,0.16068159
4583,0.160675604
4584,0.16066835
4585,0.160594833
4586,0.16056027
4587,0.160510782
4588,0.160474699
4589,0.160432802
4590,0.160398371
4591,0.160354972
4592,0.160311754
4593,0.160288188
4594,0.160264583
4595,0.160300235
4596,0.16033147
4597,0.160350138
4598,0.160366508
4599,0.160358359
4600,0.160332037
4601,0.160347864
4602,0.160333899
4603,0.160305104
4604,0.160287331
4605,0.160200259
4606,0.160105966
4607,0.160028127
4608,0.159978774
4609,0.159931469
4610,0.1598756
4611,0.159771626
4612,0.159661142
4613,0.15954243
4614,0.159423005
4615,0.159340864
4616,0.159261355
4617,0.159122227
4618,0.159009303
4619,0.158893498
4620,0.158770661
4621,0.158660379
4622,0.15855671
4623,0.158416987
4624,0.158331886
4625,0.158313294
4626,0.158267446
4627,0.158243038
4628,0.158203339
4629,0.158149749
4630,0.158095569
4631,0.158029438
4632,0.157957127
4633,0.157829776
4634,0.157722063
4635,0.157646922
4636,0.157555549
4637,0.157459273
4638,0.157303913
4639,0.157145493
4640,0.157008325
4641,0.156862185
4642,0.156703677
4643,0.156552652
4644,0.156403816
4645,0.156269454
4646,0.156142094
4647,0.156022424
4648,0.155893016
4649,0.155750523
4650,0.155576459
4651,0.155385589
4652,0.155227897
4653,0.155064077
4654,0.154883786
4655,0.154714188
4656,0.154544374
4657,0.154375746
4658,0.154186052
4659,0.154001714
4660,0.1538223
4661,0.153651637
4662,0.153497059
4663,0.153334052
4664,0.153175113
4665,0.152986553
4666,0.152818394
4667,0.15265062
4668,0.152491386
4669,0.152322219
4670,0.152148351
4671,0.151956251
4672,0.151787657
4673,0.151612779
4674,0.151427311
4675,0.151240519
4676,0.151078667
4677,0.150900855
4678,0.150741901
4679,0.15056311
4680,0.150422953
4681,0.150263839
4682,0.150133444
4683,0.149968817
4684,0.149801815
4685,0.149639367
4686,0.149475545
4687,0.149314106
4688,0.14918732
4689,0.149046821
4690,0.148924508
4691,0.148799305
4692,0.148653005
4693,0.148495692
4694,0.148331295
4695,0.148179057
4696,0.148030333
4697,0.147918582
4698,0.147779614
4699,0.14763827
4700,0.147485914
4701,0.147340693
4702,0.147211437
4703,0.147105482
4704,0.146999291
4705,0.146882029
4706,0.146770501
4707,0.146632103
4708,0.146525701
4709,0.146445741
4710,0.146333331
4711,0.146228389
4712,0.146151649
4713,0.146021749
4714,0.145900993
4715,0.145762412
4716,0.145654781
4717,0.145500523
4718,0.145375814
4719,0.145228296
4720,0.145100183
4721,0.144950404
4722,0.144830248
4723,0.144698012
4724,0.144567593
4725,0.144463858
4726,0.144354492
4727,0.144287887
4728,0.144157244
4729,0.144024108
4730,0.143898256
4731,0.143706334
4732,0.143507226
4733,0.143338952
4734,0.143145254
4735,0.142960773
4736,0.142774438
4737,0.142571415
4738,0.142398574
4739,0.142226204
4740,0.142065429
4741,0.14189577
4742,0.141735199
4743,0.141563343
4744,0.141341962
4745,0.141169915
4746,0.141021953
4747,0.140875817
4748,0.140740621
4749,0.140584195
4750,0.140419888
4751,0.140235001
4752,0.140042725
4753,0.139856848
4754,0.139663166
4755,0.139500962
4756,0.139329876
4757,0.139122173
4758,0.138938288
4759,0.138752936
4760,0.138585327
4761,0.138377387
4762,0.138159223
4763,0.137940031
4764,0.137734811
4765,0.137526553
4766,0.137328574
4767,0.137154782
4768,0.136984866
4769,0.136819535
4770,0.136655082
4771,0.136474476
4772,0.136306193
4773,0.13616142
4774,0.136004505
4775,0.135853528
4776,0.135686146
4777,0.135501796
4778,0.135332705
4779,0.135144308
4780,0.134972349
4781,0.134805484
4782,0.134637214
4783,0.134467942
4784,0.134295895
4785,0.134125726
4786,0.133952099
4787,0.133779317
4788,0.133611139
4789,0.133445811
4790,0.133282987
4791,0.133113235
4792,0.132945446
4793,0.132759393
4794,0.132616427
4795,0.132470142
4796,0.132348042
4797,0.132215192
4798,0.1320495
4799,0.131877475
4800,0.131718728
4801,0.131561068
4802,0.131416858
4803,0.131249179
4804,0.131125087
4805,0.130996108
4806,0.130866949
4807,0.130787196
4808,0.130689375
4809,0.130578013
4810,0.130475249
4811,0.130364863
4812,0.13025113
4813,0.130150449
4814,0.130031877
4815,0.129901459
4816,0.1297926
4817,0.129666179
4818,0.129543885
4819,0.129514807
4820,0.129483561
4821,0.129493012
4822,0.129450362
4823,0.129438009
4824,0.129433896
4825,0.129403707
4826,0.12937752
4827,0.129390332
4828,0.129287824
4829,0.129194596
4830,0.12917829
4831,0.129218845
4832,0.129265657
4833,0.129438194
4834,0.129603575
4835,0.129774615
4836,0.129909568
4837,0.130048553
4838,0.130237316
4839,0.130423913
4840,0.13063669
4841,0.130785661
4842,0.130950157
4843,0.131140448
4844,0.131333777
4845,0.131491425
4846,0.131591123
4847,0.131776422
4848,0.132223321
4849,0.132589231
4850,0.132891632
4851,0.133308809
4852,0.133672252
4853,0.134066359
4854,0.134431543
4855,0.134848567
4856,0.135257213
4857,0.135675631
4858,0.136047162
4859,0.136409987
4860,0.136828997
4861,0.137218459
4862,0.137592918
4863,0.137998606
4864,0.138375246
4865,0.138727509
4866,0.139085212
4867,0.13939319
4868,0.139843508
4869,0.14023727
4870,0.140710968
4871,0.141243615
4872,0.141664505
4873,0.142117181
4874,0.142582128
4875,0.143597039
4876,0.144333343
4877,0.145350928
4878,0.145796828
4879,0.146598085
4880,0.147048147
4881,0.147413557
4882,0.147787098
4883,0.148375888
4884,0.149269362
4885,0.150019257
4886,0.150875701
4887,0.151311457
4888,0.151823765
4889,0.152515127
4890,0.152968469
4891,0.153552088
4892,0.154479189
4893,0.155394191
4894,0.15615856
4895,0.156862464
4896,0.157569676
4897,0.158342129
4898,0.158849535
4899,0.159309835
4900,0.160102761
4901,0.160560662
4902,0.161258081
4903,0.161964566
4904,0.162656838
4905,0.163266451
4906,0.163718744
4907,0.164293089
4908,0.164830211
4909,0.165426569
4910,0.16585345
4911,0.166227778
4912,0.166635156
4913,0.167025016
4914,0.167414549
4915,0.16780345
4916,0.168211633
4917,0.168627628
4918,0.169000143
4919,0.16944191
4920,0.169849097
4921,0.170237305
4922,0.170707228
4923,0.171240655
4924,0.171748881
4925,0.172175678
4926,0.173123185
4927,0.173966601
4928,0.174828489
4929,0.175619053
4930,0.176444391
4931,0.176918791
4932,0.17782385
4933,0.178653871
4934,0.179537323
4935,0.180390672
4936,0.181391317
4937,0.182439529
4938,0.183316132
4939,0.184166638
4940,0.185114977
4941,0.186061615
4942,0.1870016
4943,0.187939758
4944,0.188859326
4945,0.189788724
4946,0.190708396
4947,0.191606881
4948,0.192580335
4949,0.193614053
4950,0.194610445
4951,0.195643146
4952,0.196622297
4953,0.197574202
4954,0.198569713
4955,0.199570535
4956,0.200580567
4957,0.201534001
4958,0.202488576
4959,0.203432011
4960,0.204328639
4961,0.205226906
4962,0.206106908
4963,0.206975901
4964,0.207856615
4965,0.208772293
4966,0.209698479
4967,0.210617646
4968,0.211625474
4969,0.212597743
4970,0.213607442
4971,0.214619763
4972,0.215614992
4973,0.216633401
4974,0.217524963
4975,0.218429667
4976,0.219335215
4977,0.220227031
4978,0.22113902
4979,0.222036554
4980,0.222954786
4981,0.224008054
4982,0.225043816
4983,0.226094736
4984,0.227128186
4985,0.228171756
4986,0.229062883
4987,0.229974657
4988,0.230874937
4989,0.231790296
4990,0.232709403
4991,0.233629561
4992,0.23462428
4993,0.235641253
4994,0.23666991
4995,0.237693741
4996,0.238700477
4997,0.239741188
4998,0.240766399
4999,0.241788866
5000,0.242799416
5001,0.243827587
5002,0.24485763
5003,0.24586809
5004,0.246838922
5005,0.247814489
5006,0.248784023
5007,0.249761841
5008,0.250763029
5009,0.251719157
5010,0.252643734
5011,0.253579009
5012,0.254537436
5013,0.255568723
5014,0.256489553
5015,0.257407013
5016,0.258371453
5017,0.259355801
5018,0.260391289
5019,0.261340783
5020,0.262321963
5021,0.263278759
5022,0.264282096
5023,0.265212707
5024,0.266181549
5025,0.267108116
5026,0.268001716
5027,0.268916934
5028,0.26976599
5029,0.270607901
5030,0.271460323
5031,0.272437293
5032,0.273468255
5033,0.274497709
5034,0.275539677
5035,0.276577824
5036,0.2775436
5037,0.27860081
5038,0.279650073
5039,0.280757882
5040,0.28175303
5041,0.282819469
5042,0.283804051
5043,0.284757729
5044,0.285711629
5045,0.286700714
5046,0.287996547
5047,0.288985012
5048,0.289970302
5049,0.290980604
5050,0.292029937
5051,0.293037316
5052,0.294082947
5053,0.29512325
5054,0.296124913
5055,0.297176253
5056,0.298202671
5057,0.299289253
5058,0.300350298
5059,0.301381817
5060,0.302385449
5061,0.30340492
5062,0.304449877
5063,0.305495044
5064,0.306582354
5065,0.307655619
5066,0.308707337
5067,0.309738028
5068,0.310726431
5069,0.311736126
5070,0.312758858
5071,0.313829874
5072,0.314895806
5073,0.315977041
5074,0.317031861
5075,0.318076154
5076,0.319121767
5077,0.320324802
5078,0.321576459
5079,0.322598615
5080,0.32363012
5081,0.324660682
5082,0.325666306
5083,0.326676458
5084,0.327828092
5085,0.328871183
5086,0.329918568
5087,0.33100574
5088,0.332076562
5089,0.333162352
5090,0.334276084
5091,0.335535429
5092,0.336779313
5093,0.338014092
5094,0.339265316
5095,0.34043182
5096,0.341619457
5097,0.342821412
5098,0.343889771
5099,0.34491702
5100,0.345991364
5101,0.347044749
5102,0.348095148
5103,0.34910714
5104,0.350145531
5105,0.351175922
5106,0.352181902
5107,0.353060437
5108,0.353942513
5109,0.354822739
5110,0.355750614
5111,0.356662667
5112,0.357578672
5113,0.358492594
5114,0.359407916
5115,0.360356837
5116,0.361284229
5117,0.362209805
5118,0.363156215
5119,0.36404996
5120,0.364847051
5121,0.365664288
5122,0.366440339
5123,0.367271193
5124,0.36810952
5125,0.368936333
5126,0.369754381
5127,0.370569982
5128,0.371381109
5129,0.372291515
5130,0.373324752
5131,0.374216846
5132,0.374993423
5133,0.375781228
5134,0.376438005
5135,0.377150385
5136,0.377837594
5137,0.378561702
5138,0.379286931
5139,0.380002613
5140,0.380699711
5141,0.381364022
5142,0.382105692
5143,0.382870434
5144,0.383556811
5145,0.384206338
5146,0.384909086
5147,0.385662105
5148,0.386436237
5149,0.386901718
5150,0.387417395
5151,0.387958256
5152,0.388434257
5153,0.388942484
5154,0.389405095
5155,0.38989246
5156,0.39034186
5157,0.39072465
5158,0.391179745
5159,0.391695094
5160,0.392181844
5161,0.392599909
5162,0.393055107
5163,0.393496083
5164,0.393960049
5165,0.394428573
5166,0.394877552
5167,0.395368347
5168,0.395856556
5169,0.396267452
5170,0.396797584
5171,0.397214454
5172,0.397439781
5173,0.397848103
5174,0.398216925
5175,0.39857948
5176,0.398419479
5177,0.398482372
5178,0.398262798
5179,0.398672575
5180,0.398651593
5181,0.398833236
5182,0.39899611
5183,0.399499264
5184,0.399680245
5185,0.399562813
5186,0.399606369
5187,0.399559673
5188,0.399956055
5189,0.400294453
5190,0.400394228
5191,0.40077135
5192,0.400669305
5193,0.400503489
5194,0.400474288
5195,0.400443938
5196,0.400574674
